Cornelis Jacobsz Noenaert	1
Cornelis Jansz (wed) Timmer	1
Cornelis Seldenslach	1
Cornelis Jeswiet	1
Carel Pieman	1
Dominicus van der Stichel	1
Bakker	1
Feyken Rijp	1
Adrianus Severinus	1
Frans Pels	1
Baltus de Wild	1
Barent Das	1
Barent Otsz	1
Abraham Vandenhoeck	1
Frans Hardomans	1
Franco Sas	1
Adrianus Brouwer	1
Cornelis Nieuwoudt	1
Adrianus Bartius	1
Bartholomeus van Hogenacker	1
Felix van Sambix	1
Eelcke Symons Nauta	1
Abraham de Haen (1707-1748)	1
Evert de Melander	1
Abraham van (II) Waesberge	1
Adriaan Voorstad	1
Engelbrecht I Boucquet	1
Adriaan Beverwyck	1
Gerrit Sweerssz	1
Broer en Jan Appelaer	1
Elizabeth Abrahams Wiaer	1
C. van Zanten	1
Carel Allard	1
Egbert van der Smout	1
Albertina Elisabeth Du Tour	1
Jacob de Veer	1
Gerrit van den Broek	1
Pieter Baars	1
Levijn van I Dijck	1
Lodewijck Spillebout	1
Lucas Kloppenburg	1
Ludolph Breeckevelt	1
Marcelis van Heems	1
Marten Smets	1
Martinus van Ternaten	1
Martinus van der (wed) Veen	1
Matthaeus Visch	1
Matthys Dalemans	1
Meinardus van Dreunen	1
Michiel (wed) Pietersz	1
Nicolaas Lydelof	1
Nicolaas ten Hoorn	1
Nicolaas van Vucht	1
Nicolaes Biestkens	1
Nicolaes Schotanus	1
Nicolaes van Hervelt	1
P.A. (wed en erven) Proper	1
Passchier van II Wesbusch	1
Paulus (wed) Boekenes	1
Paulus Vinck	1
Petrus Lindenbergh	1
Lambert Koop	1
Lambert Bertus	1
Kornelis van I Tongerlo	1
Johannis van Bosvelt	1
Johannes I Ratelband	1
Johannes I Strander	1
Johannes Keetelaar	1
Johannes Kitto	1
Johannes Luzac	1
Johannes Marshoorn	1
Johannes Smit	1
Johannes Vis-hoeck	1
Johannes de Cros	1
Johannes van Geemert	1
Joost I (wed) Pluymer	1
Kornelis van Hamont	1
Joost Jansz Verheul	1
Joris (wed) Veseler	1
Jozua Rex	1
Jurriaan van Paddenburg	1
Jurriaen van (wed) Poolsum	1
Justus van der Hoeve	1
Klaas Kemna	1
Klaas Swerus	1
Klaas de Wit	1
Klaes Wassenaar	1
Petrus Poppius	1
Pieter Bandsma	1
Gijsbert Oudshoorn	1
Pieter Buyster	1
Steven Ledet	1
Steven van Esveldt	1
Suenonius Mandelgreen	1
Thomas Berry	1
Thomas Fonteyn	1
Thomas van (erven) Wiering	1
Timotheus ten Hoorn	1
Uldrick Cornelissz Honthorst	1
Verbeek	1
Wigerus Wigeri	1
Wilhelmus Heggers	1
Wilhelmus Ryp	1
Willem (wed) Clerck	1
Willem Boman	1
Willem Duim	1
Willem Gla	1
Willem Jansz Cloppenburgh	1
Willem Jansz Wijngaert	1
Willem Kroese	1
Willem Willemsz Stam	1
Willem de Jonge	1
Willem de Klerk	1
Willem van Bloemen	1
Seerp Schotanus	1
Sebastianus (wed) Schouten	1
Sebastiaen Wermbouts	1
Pieter de Vries	1
Pieter Hendrik Charlois	1
Pieter Jacobsz Spaan	1
Pieter Jansz van Campen	1
Pieter Muller	1
Pieter Oosterhout	1
Pieter Paats	1
Pieter Rammazeyn	1
Pieter Spriet	1
Pieter de Coup	1
Pieter de Paaynaar	1
Pieter van (wed) Gilst	1
Samuel Halma	1
Pieter van der (wed) Burgh	1
Pieter van der I Eyk	1
Poppius & Stam	1
Regnerus Beukelman	1
Regnerus Smetius	1
Rem Jansz Boerman	1
Rieuwert Dircksz van Baardt	1
Robartus Oudemeyer	1
Robbert Tinneken	1
Salomon Wagenaer	1
Johannes I Hasebroek	1
Johannes Heyligert	1
Johannes Eestjen	1
Johannes Duim	1
Herman Gerritsz van de Grave	1
Hermannus Goddaeus	1
Hermannus I Ribbius	1
Hermannus Uytwerf	1
Hermanus Uitwerf	1
Hero Nauta	1
Hieronimus Koopman	1
Huybert Bent	1
Isaac Beauregard	1
Isaac Stokmans	1
Isaac Willemsz van der Beeck	1
Isaac van Waesberge	1
Isaak de Haan	1
Isaak van der Putte	1
Izaak van Hulkenroy	1
Izaak van Ruynen	1
Jacob (wed) Jacobsz	1
Jacob Bolt	1
Jacob Dircksz Plantenburgh	1
Jacob II Sipkes	1
Jacob IJsbrantsz Bos	1
Jacob Jansz Paets	1
Jacob Lambrechtse	1
Henrik Heymans	1
Henrick Smidt	1
Henrick Raket	1
Harmen Jansz (erven) Muller	1
Gijsbert de Groot Keur	1
Gijsbert van Paddenburg	1
Gooswynus van Duyn	1
Gustavus Martini	1
H. van Stralen	1
Hans Passchiers van Wesbusch	1
Hans Walschaert	1
Harman Huyghensz Moininckx	1
Harmanus Sweeres	1
Harmanus van Leeuwen	1
Hendrick Barentsz	1
Henri Schelte	1
Hendrik Harmensz	1
Hendrik I Bruyn	1
Hendrik I Palier	1
Hendrik Stam	1
Hendrik Tjercks de Vries	1
Hendrik Vieroot	1
Hendrik Zwart	1
Hendrik de Leth	1
Hendrik van (wed) Straalen	1
Hendrik van Straalen	1
Jacob Pietersz Wachter	1
Jacob Stichter	1
Jacob Thomasz Sergeant	1
Johan Bakker	1
Jan Veely	1
Jan Visser	1
Jan Willemsz van Sticht	1
Jan de II Paaynaar	1
Jan van (V) Turnhout	1
Jan van Velthoven	1
Jasper Tournay	1
Joachim van (wed) Dyck	1
Joannes Groenewout	1
Joannes Ooms	1
Johan Besseling	1
Jan Servaas Bosch	1
Johan Luzac	1
Johan Misson	1
Johan Visch	1
Johan van Stuyvesant	1
Johan van den Bergh (1664-1755)	1
Johannes Boekholt	1
Johannes Carolus Royaards	1
Johannes Cost	1
Johannes Dalemans	1
Johannes Du Vivié	1
Jan Soer	1
Jan Pietersz Waelpot	1
Jacob Ysbrantsz	1
Jacobus Stanhoffius	1
Jacob de (wed) Jonge	1
Zacharias Romberg	1
Jacob van Biesen	1
Jacob van Poolsum	1
Jacob van Velsen	1
Jacobus Bosch	1
Jacobus Hayman	1
Jacobus Ketel	1
Jacobus Montanus	1
Jacobus Robyn	1
Jacobus de Jongh	1
Jan Nieuwenhuyzen	1
Jacobus van der Kloes	1
Jacobus van der Wiel	1
Jacques Boursse	1
Jakobus van der Vijle	1
Jan Boom	1
Jan Claessen	1
Jan Daniel Beman	1
Jan Kamers	1
Jan Kouwe	1
Jan Mol	1
Aart Dircksz (wed) Oossaan	1
