Jan van Elsland	5
Jan Melchiorsz van den Bosch	5
Jakob Schellinger	5
Matheus de Ruuscher	5
Cornelis van Bracht	5
Cornelis van Eeke	5
Adriaan Hoppestein	5
Petrus Smidt	5
Petronella Johanna de Timmerman	5
Roelof Westerop	5
Gysbert Pietersz van Schelle	5
Hendrik van Halmael	5
Pieter van den Berge	5
Kornelis van Slingeland	5
Hendrik Fouree	5
Jacob Michielsz Elias	5
Pieter de La Croix	5
Jan de Marre	5
Jan de Wys	5
Johannes van Toledo	5
Johan van Doesburg	5
Lambertus Evenhuis	5
Nicolaas Kien	5
Jacob Viruly	5
François Lentfrinck	5
Eduard van Harlingen	5
Jan van Dinteren	5
Lucas Rotgans	5
Nicolaas van Poelgeest	5
Fredrik Duim	5
Balthazar Nolthenius	5
Johannes Obreen	5
Jan Wandelaar	5
Jan van Ruster	5
Willem van der Jagt	5
Abraham Blussé	5
Enoch Krook	5
Willem van Swaanenburg	5
Abraham Meylincq	5
Willem Koolenkamp	5
A. de Brull	5
Willem Henskes	5
Joan Stouw	5
Marten Schagen	4
Petrus Bos	4
Geeraert Brandt	4
Christiaan Schaaf	4
Henricus Beeke	4
Laurens Bake van Wulverhorst	4
J.T.	4
Petrus Fredriksz Cramer	4
Johannes Erhard	4
Abraham Fortgens	4
Filips Piek	4
Wilhelmus van Ysselstein	4
Anthony Janssen van ter Goes	4
H. van Streek	4
Roeland van Leuve	4
Catharina Oillaarts	4
Joannes Reyniersz van den Broek	4
Joannes van Dam	4
Rudolph de Burlett	4
Lambert van Laar	4
Hendrik Sligtenhorst	4
P.S.	4
Everhard Kraeyvanger	4
Adrianus van Assendelft	4
Benedictus van Ryneveld	4
Isaac Wz Wolffganck	4
Petrus d' Orville	4
Petrus Smids	4
Thomas Zegersz van Son	4
Pieter Poeraet	4
Johannes Adriani Mensinga	4
Pieter Meyer	4
Antonius Faber	4
Hendrik Bosch	4
Pieter Huisinga Bakker	4
Cornelis Lely	4
Pieter de La Ruë	4
Magdalena Reen geb. Pollius	4
Pieter van Toorenburg	4
Arnold Moonen	4
Pieter Anthony de Huybert	4
Johannes van Dooreslaer	4
J.M.	4
Frederika Alida Tegneus	4
Hendrik Graauwhart	4
Frederik Wilhelm Westhovius	4
Frans Ryk	4
Tielman van Bracht	4
Cornelis Sweerts	4
Daniel Havart	4
Tileman Tamé	4
Arnoldus Lobedanius	4
Hendrik Houtkamp	4
Christoffel Pierson	4
Adrianus Severinus van Adelhoorn	4
Michiel van Bolhuis	4
J. Fortgens	4
Hendrik Tadee	4
Simon Schynvoet	4
Gerhard Step	4
Simon Ryser	4
Joachim Oudaan	4
Gerred de II Broen	4
Gerrit Blaaupot	4
Samuel van Hoogstraten	4
Franciscus Buning	4
Wilhelm Musketier	4
P. Pluym	4
Simon Doekes	4
Izaak Du Sart	4
Franc van der Burch	4
Jan Jansz Starter	4
Adriaan Heckenhoek	4
Izaak Duim	4
Hendrik van Poot	4
Segert Blankert	4
Josua van Iperen	4
David Ruarus	4
W. de Leeuw	4
Burgert van der Wael	4
Benjamin Taats	4
Michiel van Leeuwen	4
Jan de Haan	4
A.H.	4
Johannes Petraeus	4
Elbert Clermont	4
K. Casius	4
Michiel van II Leeuwen	4
Johannes Nicolaas Treytel	4
Joannes Vollenhove	3
Jan Adriaan van Wachendorff	3
Jan Althuysen	3
Johannes van Driest	3
Arnold Vosmaer	3
Jan Volkmar	3
Gerard Visscher	3
Jan van der Veen	3
Johannes Anthonius van Kinschot	3
Wilhem Suderman	3
Jan Balde	3
Nicolaas Vlier	3
Isaak Issendorp	3
Johannes Molinaeus	3
Gozewinus Loncq	3
Anthony de Harde	3
Daniel van Damme	3
Gerrit Veening	3
Johannes van Dyk	3
J.J.	3
A. de Sterke	3
Frans van Steenwyk	3
Pieter Grebber	3
Gerard Muyser	3
A. de Reus	3
Arend Rog-aar	3
Johannes Ratelband	3
Gerard de Haan	3
Willem Philipsz Kops	3
Joannes Oosterdyk	3
Gerard Westerwyk	3
Willem Onstenk	3
Arent van der Keere	3
Arnold Bouman	3
Willem Mylius	3
M.B.	3
Nicolaas Le Seur	3
Fransina Jacoba Coets geb. van Westrem	3
Wilhelm Otto Reitz	3
Pieter Delcourt	3
Willem Barents	3
Jacobus van Hoogstraten	3
François Jansz van Hoogstraten	3
N. Verbeek	3
J.V.A.	3
Jacobus Kuyleman	3
H. van Stryen	3
Carel Bouman	3
Mattheus Temminck	3
Aart Asschenbergh	3
Johannes Habbema	3
Gerardus van Wiert	3
A. van den Bogaard	3
W. Ribbius	3
David Fiers Kappeine	3
P. van Dam	3
Henriette Elizabeth de With	3
Barent Kok	3
Maximilianus van Offenberg	3
Meinardus Hemsterhuis	3
Jacob (Jr) Raket	3
Johannes Kalkoen	3
Meynert Pietersz Voskuyl	3
Carolus van Heusden	3
Michael Klinkhamer	3
Dirk Buisero	3
Jan van Arp	3
Gerbrant Adriaensz Brederode	3
H. Oortman (Jr)	3
Bernardus Elikink	3
Jacob Jansz Colevelt	3
Claas 't Lam	3
Everard de Burlett de jonge	3
Dirk ten Kate	3
Johannes Copijn	3
Joannes Brandt	3
Herman Boonen	3
Willem Blaauw	3
Maria Dorothea van Driest	3
Petrus Theodorus van Hamel	3
Daniel van Sloterdyck	3
Blasius van Slingeland	3
Jan Zoet	3
Abraham Heems	3
H.S.	3
Assuerus Issendorp	3
Bernardus Mourik	3
François Issendorp	3
Abraham Elzevier	3
Jacobus de Groot	3
B. Goorn	3
Bernardus van der Velde	3
Gerardus Outhof	3
Johannes Fockens	3
Siward Haverkamp	3
Marten Smets	3
Jacobus Jaspersen Brasser	3
Diederik Steenwinkel	3
Jacobus de Boer	3
Gerardus Schroder	3
Gulliam van der Sluys	3
Cornelis Domburg	3
Joannes van Herwerden	3
Hendrik Schutte	3
Abraham den Back	3
T. van Sadelhof	3
Jan Guepin	3
J. de Witt	3
Eduard van Zurck	3
Henrick Raket	3
Abraham de Bucquoy	3
Cornelis van Walcheren	3
Joan Jacob Mauricius	3
Reinier Boitet	3
Johan van Eysden	3
Leendert van Velsen	3
Regnerus de Lover	3
Johan van Sypesteyn	3
Ralph Schomberg	3
Cornelis van Bosvelt	3
Libertus Munnikhuysen	3
Hendrik Kappenberg	3
Joannes de Mol	3
J. van der Wouw	3
A. Speelman	3
Isaac Boonen	3
Isaac Bronkhorst	3
Anna Maria Reitz	3
G.V.M.	3
Hugo de Groot	3
Hendrik Gerardsz Croese	3
Joannes Hancock	3
Julius Caesar Boëthius	3
Simon Simonides	3
Joannes van den Broek	3
A. Bakhuizen	3
A. Benoorden	3
F. Zoeten	3
Joachim Oudaen (1716-1787)	3
J. Spanjert	3
G. de Jong	3
Jan Koekebakker	3
Adriaan Matthiasz Okhuysen	3
Katharina Lusia van Ravesteyn	3
Klara Ghyben	3
Hendrik de Witte Tierings	3
Kornelis Jongerhelt	3
Josua van Huysum	3
Joannes Arntzenius	3
G.B.	3
L. Coster	3
Jan Jacob de Haan	3
Samuel Bosch	3
Hendrik Vieroot	3
Jan Sieuwertsz Kolm	3
Adrianus Wolff	3
Abraham van Loon	3
Pieter van den Bosch	3
Henrick Bruno	3
Pieter van Weyler	3
Frans de Haes (1708-1761)	3
Hendrik Brouwer	3
Hendrik Callenbach	3
Cornelis Lelivelt	3
Hendrik Campen	3
Theodorus Verhoeven	3
Theodorus Paludanus	3
Jan Bosch	3
Gerard Bullens Voogt	3
Anthony Bartelink	3
Jan Biman	3
Anthony Buiteweg	3
Cornelis Nieuwoudt	3
Pieter van Belle	3
Janus Broukhusius	3
Hieronymus Simonsz van Alphen	3
Johanna Magdalena Koekebakker	3
Daniel Rutgers	3
Johannes Plevier	2
D. Heerde	2
Josina Pielat	2
Willem Spiering	2
Ysbrant George Bruyn	2
Jan Wybo	2
Justus van Maurik	2
Hermanus Coster	2
Joannes Michell	2
N. Smient	2
Mozes van Hulkenroy	2
Cornelis Jacobsz Ploos van Amstel	2
Kornelis van der Sleyden	2
Gerard Le Maire	2
Gerrit van Dulken	2
Kornelis van Dokkum	2
Jan Remery	2
F. Roswinkel	2
Jan Arendsz Rog-aar	2
N. ten Have	2
Kornelis Kriek	2
L. Ryk	2
Ysbrand Ysbrandsz Vincent	2
Carel Prince	2
Willem Duim	2
Gerard Nicolaas Heerkens	2
Joannes Antonides van der Goes	2
Cornelius van Velzen	2
Carolus Limberger	2
Jan Pieter Lobé	2
Cornelia van der Veer	2
Joannes Naeranus	2
Jan Isaac Robidé	2
Carel Wouter Visscher	2
Cornelis Izaaksz van den Bogaerd	2
Isaac Lohoff	2
L.C.	2
L.B. de Graaf	2
Justus de Bruyn	2
Jan Abraham Willink	2
Jan Jacob Beels	2
G.K.	2
Moses Giron	2
N. ten Kate	2
Joannes G.L. Brandt	2
Nicolaas Simon van Winter	2
C.H.	2
A. Breur	2
Willem Schuyt	2
Gerrit Martens	2
C.B.	2
Josua van der Poorten	2
Jan Verhoeve	2
Isaak Pietersz Hoogenbergh	2
A.B.A.	2
Hermannus Werumeus	2
Nicolaas Faas	2
I.D.B.	2
Jacobus Adrianus Folkers	2
M. Langevelt	2
Cornelis Cornelisz van den Broek	2
M. Wagenveld	2
Jan Bent	2
M. Vermaas	2
K. van Bragt	2
Cornelis Cramer	2
Johannes Schrader	2
Jan Nessing	2
Jan de Cerff	2
C.H. de Wit	2
C.R.	2
Gerrit Bouman	2
N. van Ouderkerck	2
N. van Schooten	2
Joannes Franciscus Delsing	2
Jan Jansz de Cerff	2
N.B.	2
G.R.	2
Jacobus Henricus Dreux	2
I.F.	2
Isaac Potholt	2
Johannes Smetius	2
Felix de Klopper	2
N.N.	2
Nicolaas Simon van Leeuwaarden	2
Jacobus Dop	2
Jacobus Doitsma	2
Willem Arnold Alting	2
Nicolaas Philip van der Ghiessen	2
Menno Nieuwouts	2
Meinardus Evenhuis	2
Caspar Beels	2
Maria Huygens	2
Christoffel Kristiaan Brender à Brandis	2
A. Rotteveel	2
Jan Frederik Teeckman	2
Jacobus van Buizen	2
Christoffel Brandt	2
Magdalena Mansveld	2
Christina van Driest	2
Christina Leonora de Neufville	2
Conradus Busken	2
Cornelis van Heycop	2
Leonard Goris	2
Cornelius Thoen	2
Christianus Brinck	2
F.H. Wetstein	2
Jacobus de Rhoer	2
Cornelia Adriana Folkers	2
Isaac Sweers (Jr)	2
Jacobus de II Visscher	2
Magdalena Barbara Wellekens	2
Maria de Wilde	2
Maria van Irhoven	2
Maria van Ophoven	2
Willem van Ranouw	2
Cornelis de Wolff	2
Jan Egbertsz Buys	2
Cornelis Westerbaan	2
Willem Kops	2
Willem de Bruyn	2
Gerard van Kervel	2
Willem de Roo	2
Coenraad Hollebeek	2
Gerard van Nyendael	2
Lucas van de Poll	2
Gerard de Wind	2
Willem den Elger	2
Hieronymus Christianus	2
Ludovicus Kluyt	2
Willem van Doorn	2
Gelinus van Spaan	2
Gerardus Hermannus Oosterdyk	2
Isaac Schorer	2
Claas t Lam	2
Willem van Heemskerk	2
Cornelis Vrolikhert	2
Claas Veeckens	2
Willem Kersseboom	2
Lucas Bols	2
Gerardus Noest	2
Jan Spiering	2
Willem Joachim de Laver	2
Johannes d' Outrein	2
Jacobus Terpstra	2
Nicolaas Wilt	2
Jan Snauwaardt	2
Jan Hartgers Asschenberg	2
Joannes Jens	2
M. Domp	2
Mattheus van Hoogstraten	2
Willem Rabus	2
Jacobus Revius	2
Matthijs Straalman	2
Wouter Peereboom	2
Casparus Danckers	2
A. Jonas	2
Maximiliaan Vermeere	2
Lambert van den Bosch	2
A. Hoppestein	2
Fredrick Slob	2
David Doornik	2
Hilbrand Verlaan	2
Lambert Bidloo	2
Hermanus Hermansz	2
Catharina van Laren	2
Cornelis van der Pot	2
Jan Cloppenburg	2
Jan Groeneveldt	2
Cornelis van Leuve	2
Cornelis van Ophoven	2
Hobbo Lemke	2
Christiaan Klaarbout	2
Laurens de Haan	2
Daniel Heinsius	2
I.V.B.	2
Jan Gerard de Wys	2
Christiaan Bongardt	2
Geertruid Beukelaar	2
Gerard de Roy	2
Everhardus Webster	2
Hester van Halmael	2
Christaen de Groot	2
A. Kuypers	2
Gerard Winter	2
Martinus van Lankeren	2
Jan Baptista Ryke	2
Jan Brak	2
Jan Willem van Hoogstraten	2
Willem Hendrik Jacob	2
M.M. Wiel	2
Stephanus Marchant	2
Gijsbert Rijkman	2
Pieter de Mortier	2
Emanuel der Kinderen	2
Pieter de Bruyn	2
Pieter Voltelen	2
Pieter Verhoek	2
Anthonie Balen	2
Pieter Swartendyk	2
Joannes Wolbers	2
Pieter Slooff	2
Hendrik Borsboom	2
Pieter Schim	2
Anthony Christiaan Muller	2
Johannes (Jr) Bredenburg	2
Henricus Joannes Arntzenius	2
Theodorus van Brederode	2
J.D.M.	2
J.D.	2
Johanna van Arrewyne	2
Pieter Oursiere	2
Hendrik Damman	2
R. Kiliaansz van Rensselaar	2
Anna Elizabeth Harderwyk	2
Joan Leonardsz Blasius	2
Frans Robidé	2
Hendrik Hendriksz Boel	2
J.A.	2
Theodorus Brunsvelt van Hulten	2
Pieter van der Nolk	2
E.C.	2
Pieter van den Broek	2
J. Hoepeling	2
Henricus Gockinga	2
Theodorus Haganaeus	2
Theodorus Kruythoff	2
J. Helgers	2
Jan van der Voort	2
J.E. Sasselee	2
R. Stapel	2
Frans van Oort	2
J.H. Gravia	2
Pieter Fontein	2
Johannes Bosch	2
Jan van Wylik	2
Jan van Westerhoven	2
Heere Oosterbaan	2
Jan van Vliet	2
Arent van Gysen	2
Arent van Veen	2
Pieter Caauw	2
Fransina Jacoba Coets geb. Van Westrem	2
Joan Wilhelm Claus van Laar	2
Pieter Boudery	2
Pieter Boddaert (1694-1760)	2
Pieter Boddaert	2
Abraham Moubach	2
Pieter Hoeufft	2
Abraham Peyster	2
Helena Filedt geb. Buyts	2
Pieter Merkman (Jr)	2
Johannes Ameldung	2
Jan van der Sys	2
Antonia Bakx	2
Thomas Hoog	2
Hendrick A. Benseler	2
Pieter Koeye	2
Jan van der Souw	2
J.F.	2
Frans van Lelyveld	2
Pieter Jansz Boer	2
Johannes Beukelaar	2
Johannes Bevers	2
Wilhelmus Themmen	2
Pieter Hoogenbergh	2
E.J. van Arrewyne	2
Hendrik Issendorp	2
Harmanus Volkmar	2
Steven van Esveldt	2
Franciscus Adrianus van Achter	2
Joachim Cranendonck	2
Samuel van Schalkwyk a Velden	2
Abraham van Ruster	2
Samuel de With	2
J. Verhoek	2
Adriaan de Jonge	2
Susanna Maria Mill	2
Samuel Munckerus	2
Adriaan de Wacker	2
Joannes van Schelle	2
Elbertus Waller	2
Hendrik Willem Dronsberg	2
Hendrik Vroom	2
Adriana Jacoba de Burlett	2
Sara Maria van der Wilp	2
Hendrik ten Hove	2
Hendrik Toren	2
Adriaan Koekebakker	2
Simon van Leeuwaarden	2
J. Roeters	2
J. Schollevanger	2
Simon Verlaan	2
Simon Styl	2
Joannes van der Horst	2
Adolph van Asperen	2
Adolph van Heldersberg	2
Simon Jansz Beeke	2
Floris Schouten	2
Stephanus Stoop	2
Sibrecht Buys	2
Servatius van de Coppello	2
Joachim Oudaen	2
Abraham van der Sande	2
Egidius Beukelaar	2
Egbert van Karnebeek	2
E.M. de Burlett	2
J. Kuyleman	2
J. van Asperen	2
Johan Pieter Broeckhoff	2
Reyer Anslo	2
Hendrik Matthijsz Lussing	2
Alida van Driest	2
Abraham West	2
J. van Groenveld	2
Andreas Andriessen (1733-1800)	2
Johan van Paffenrode	2
J. van Leeuwaerden	2
Hendrik Koek	2
R.B.	2
R.A. Hoyman	2
Frans Bosboom	2
R. de Kruif	2
Rinnardus Heimans	2
J. de Wit	2
Hendrik Stockinck	2
Egbert Janzonius	2
Johan Hofman	2
Adrianus van Well	2
Hendrik van der Hulst	2
J. de Lange	2
Sybrand Feitama	2
J. de Melander	2
J. de Roode	2
Rutger Schutte	2
Agatha Maria Sena	2
Rudolph Marcus	2
Rudolf Wetstein	2
Abraham van Beaumont	2
Albert Kerckesant	2
T. van Velsen	2
Roeland van Leuven	2
Arnold Klemens	2
Pieter Hoogenhuysen	2
J.J. Efflant	2
Gysbert Scholten	2
W. de Koker	2
P. de Vogel	2
Bernard Houtman	2
H. Croese	2
Jacob Hooghcamer	2
A.V.H.	2
Dionys Janzonius	2
Jan de Vries	2
Everard Janszoon de Burlett	2
Gysbertus Koen	2
Johannes Marshoorn	2
Everard de Burlett	2
A.V.B.	2
Jacob Konijnenbergh	2
P. Klinkhamer	2
Jacob Gerst	2
H. Le Grand	2
P. van Loo	2
Dirk Cloes Lutkeman	2
Dirk Elders	2
A.W. van Limburch	2
P.N.	2
Bartholomaeus Sieben	2
Dirk Dirkse Blom	2
Jan van Cralingen	2
Jacob Brandt	2
Johannes Johannis	2
Bartholomeus van Gent	2
Bartholomeus van Leuvenig	2
Dirk Buysero	2
Jan der Kinderen	2
Arnold Rotterdam	2
H. Scheltus	2
Bernhardus Alting	2
Herman Rampen	2
Joannes Pierson	2
Jacob Langerak Oosterland	2
Govert Rolandus	2
Herman van Loon	2
Wilhelm Byll	2
Johannes Molinaeus (Jr)	2
Goswyn Schluiter	2
Wilhelm de Haan	2
Jacob Vos	2
Jan de Man	2
Hermannus Joannes Egberts	2
C. Schouten	2
Jacob Zoutman	2
A.J.	2
Izaak (Jr) Du Sart	2
Wilhelmus La Bordus	2
Hermannus Oosterdyk Schacht	2
Ocke Jeyes	2
Wernerus Köhne	2
Warner Lulofs	2
Gulielmus Titsingh	2
A.T. Hoorn	2
Diderik van Bleiswyk	2
J. Baarenbroek	2
Gysbert Bremer	2
Boudewyn Smit	2
Izak Thin	2
Izaak van der Vinne	2
Warner Doekes	2
Diderik Waller	2
A.S.	2
Gualterus de Roy	2
W.S.	2
A.R. Reen	2
Jacob Raket (Jr)	2
Jan van Damme	2
P. Roos	2
J.Wz Dop	2
Petrus Ens	2
J.L.	2
Petrus de Wit	2
Petrus Wilhelmus Callenfels	2
Dirk Omstede	2
Paulus van Lelyveld	2
J.M. Stochius	2
H.C.	2
J.P. van Stuyvesant	2
J. Buys	2
J. Carel	2
Abraham Bogaert	2
H. van der Keere	2
Vryhart	2
H. van der Mark	2
Petrus Ameshoff	2
Petrus Thierens	2
Balthazar Carull	2
Petrus Angillius	2
Eva Ens	2
H.A. Sluyter	2
Johannes Fredericus Reitz	2
Abraham Hellenbroek	2
Petrus Cobbe	2
H.M.	2
Johannes Eusebius Voet	2
Joan Willem Hachmeester	2
Henrik Muilman	2
W. Oortman	2
Pierre van der Poel	2
Pierre Marin	2
Petrus Leonardus Le Grand	2
H. van Brevoort	2
Arnoldus Ameshoff	2
Thymon van Schoonhoven	2
Arnoldus Arendsz	2
Valentijn Jan Blondeel	2
Jan van Dyk	2
Henricus Stephanus van Son	2
Abraham Burman	2
Philip Willem Croyzé	2
B.T.	2
FranÃ§ois Halma	2
Henricus Velthusius	2
Paulus Jansz Wenkink	2
Abraham Erbervelt	2
Henrik van Elvervelt	2
H. van Lochem	2
Petrus Hossee	2
Arnoldus Olofsen	2
Petrus Schaak	2
G. Marchand	1
F.D.K.	1
Franciscus Burman (1708-1793)	1
Fredrik Abrahamsz Issendorp	1
G. Mens	1
F.D.H.I.	1
Frederik Vaster	1
François Chamois	1
François Berck	1
Floris Carel Telkamp	1
François van Bleiswyk	1
Floris Lakeman	1
F.B.S.	1
F.H. van Berck	1
FranÃ§ois de Kaarsgieter	1
G. Rolandus	1
G. Noppen	1
F. à Meynsma	1
F. van Bochoven	1
François de Bruinne	1
G. Regtering	1
